	S1	S10	S100	S101	S102	S106	S107	S108	S109	S11	S110	S112	S113	S114	S115	S116	S117	S121	S122	S123	S124	S126	S127	S129	S130	S131	S132	S134	S136	S138	S140	S141	S142	S144	S145	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S160	S161	S162	S164	S165	S166	S167	S168	S169	S17	S170	S171	S172	S173	S175	S177	S179	S181	S182	S185	S186	S187	S188	S189	S190	S192	S2	S20	S25	S34	S36	S41	S42	S43	S44	S50	S52	S57	S59	S60	S65	S66	S67	S68	S73	S81	S82	S84	S89	S9	S91	S92	S103	S104	S105	S111	S118	S119	S12	S120	S125	S128	S133	S137	S139	S143	S146	S159	S163	S174	S176	S18	S180	S183	S184	S191	S26	S27	S28	S3	S33	S35	S4	S49	S51	S58	S74	S75	S76	S83	S90	S97	S99	S178	S98	S19	S135
S118	1.0903433341933295	2.0540529084912853	2.079126664359228	1.246348378563195	0.6874089574624425	1.0288041588365164	0.9649202586592477	1.242398993579746	1.441607755366212	1.9358542104649032	0.7763199953991917	3.033750771104306	1.1411002155060135	0.9299883164062062	0.7796460828604284	1.130278453100645	0.4275294467551172	1.4566746288500954	0.42319536985254713	0.48961069253727685	1.3941692296979629	1.0984254270718723	1.733870253976986	0.45740275214195036	0.38668124650029234	0.4455120360234045	0.5347274366283545	0.44951384875824546	2.5991100905692877	0.9620917103218323	0.8181749516297371	0.6086436646030003	0.6596897246685511	1.8443953217845328	0.6721962900477552	0.37886838406334167	0.8186133437022698	0.31375355876149486	0.2669393559480255	3.146605939031829	2.6901361694482078	0.6871865297045792	0.4868009770747703	1.1770248472534799	0.9113179721989898	0.7006675197780051	0.35744101532033606	2.5069259485880417	0.39158561926596386	0.33852287688738397	0.9478395483940101	1.106010212536683	0.544522922846298	2.4534078363881906	2.880432469264688	0.7391553802938887	2.67993559759356	0.5069615205086498	0.7865859693053635	0.6590647278525045	0.7135108689271682	2.918168482427788	0.48026720341202384	0.47196109192069813	1.1185058067647016	0.7730521434864684	1.0682325997040307	0.3991780637007623	0.49052942799335675	1.521781185052316	1.549050676545027	0.8648010028825626	1.9952943997478056	2.3847356806201603	2.187610333070354	1.8654766713424065	2.1868331632986493	2.309389369702184	2.6172066174612008	1.6537154217621004	1.8972698684603664	1.6661975548136008	1.4968484764846937	1.987705761637626	2.7641177531976426	2.818266241561102	2.8176600931284583	2.2029517090129347	2.3738303248698904	3.922111241069506	1.9002361423075034	3.333824365233669	1.6591697849739877	2.72440293284108	2.819519784025735	3.4006915652872953	1.2544122610466535	3.3251601127080175	2.4311046295209526	1.403562334192087	3.1221006067654025	0.9190002299408105	1.8303166779408027	0.0	2.8382071730638794	2.419582244305727	2.599084090611575	0.8123791707663027	3.0918970078626424	1.8946945547038225	0.32439069762053413	1.603519665535003	2.700323998814039	1.3120635491272443	2.7238745264720903	0.5677124486335955	1.3396602827663198	2.534150997970406	2.941164968197986	1.0697720784907474	0.3828655802278376	2.0995343339274553	3.073530753521648	2.6677046979238517	1.9200533047471215	2.906876624197978	2.148933722274594	2.9692329016678536	2.8678814153225565	1.6638394554780327	2.5977898662096623	2.3707599482149164	2.321734468345455	2.572259474686161	2.882028213325335	2.2759472863691994	1.7321421188604846	2.3631685979833494	1.3905346167582129	0.6307985731992307	0.7521431461092457	0.7969343654941354	2.164921685693605	1.4797348521000189
S119	1.9861279748481506	1.9523434829927755	3.793715342228911	3.022666330336902	2.3307960759890385	3.254457226411936	3.393234972573125	2.864200473570332	3.2052701819390124	1.3099576028749917	2.4902268473628784	0.9173522270927259	2.2526414908715546	2.9291927551148778	3.1694722331905933	2.4436131038678197	3.1952058374062355	2.921279018940908	3.04136203210582	2.502209852331706	3.547453144213934	2.231751894991979	1.297475897783598	3.2039362481554017	2.5481501905736823	2.874426764071262	2.643908933084823	2.753235185633141	0.7922712169084126	2.778323042635626	3.300685842293275	3.2549346846528464	2.861351336790472	1.0177500469330765	2.7385927017831753	3.0172279355739744	2.2030766622745603	3.1361737863325763	3.093059961207826	2.294542879511994	1.3861173558967532	2.870154728305004	2.857498544846426	3.140186467014057	1.9387398109028842	3.3839721917285814	3.11182367239421	0.7889410342577349	2.597686674869617	2.6240797719590283	2.3755655132326425	2.1914200428079327	2.9942033830604546	0.6580418511724769	0.2694344890521984	2.873583659456456	1.012476059141296	2.6826365847620717	2.411675094832683	2.717345198942285	2.6272618098705633	1.1943697686277228	2.931664580211613	2.5059911251304814	2.795856413659645	2.3674251538307693	2.9355685394375843	2.516234618711736	3.039897633290272	2.961161381657285	3.015124091204709	3.499222822287955	2.381487867523683	2.217225973247097	0.9246469749434351	1.5085971581355648	1.1770161251276048	0.6245122418291619	2.531639857191384	1.7516891081177797	1.6752255202159068	1.3198467528367772	1.674528383094755	1.133966958604445	2.2594076374302636	2.6937341616458244	0.7249984595187924	1.6155454855574274	1.5181966083370455	1.2187385708485814	2.474704683450253	1.9007024685803666	1.822114674326881	2.288157614033085	2.4261392308032916	1.3767131194381235	1.817344184439549	1.796367194431218	3.000887797730392	1.6778367023794363	0.8097826920212081	2.484280168622814	1.3451811527746564	2.8382071730638794	0.0	1.7348473420942783	2.4882415566531515	3.5262233707283936	2.9894317704411	3.3689900762828002	2.852885736387637	3.617731441169	1.5005548479011623	2.8686706423002937	2.0592075762333883	2.923969647469812	3.369075112620988	1.3433531284629732	2.9098298636140734	2.937404124539394	2.9048597007186308	1.0618442071553145	1.2778409875505863	2.7548016705677805	1.1451272768387226	1.200313623519356	0.8010970833082915	1.9914239876470432	1.3438603096778252	1.7695108939583206	1.973989285053455	1.8308052042811158	1.0344920020578146	1.5195476063983395	1.8013931407366681	1.996469379941869	1.2353509017434223	0.5080963478649485	3.0213228020022482	3.45672663685535	2.152312247117122	3.049354996425475	1.5286296234022705	2.107565127442266
S12	2.2129841654786477	0.8659700568176742	2.4057571729949103	3.1502386075513615	2.2613809173984394	2.322719991515666	3.3177431320978914	1.7656670198483573	3.409788659375793	2.242831645787159	2.4497818798431164	1.1366942135288556	2.6031688338391863	1.9590399155447407	3.0909725102022394	1.9050159678046288	2.8041119162748265	3.3050365756623745	2.364642031513913	1.9643737576367064	2.4484756257351505	1.3724752206037174	1.6904023587258812	2.8425393553862968	2.3272919222973822	2.668779173126505	1.9581637788818798	2.0964009509321024	2.1878763832853845	2.9463235627368816	2.437554358029743	2.6813328106192436	2.0551978385009058	1.558004074180739	2.0036208711683288	2.757100437514771	1.6237726565888158	2.6266032491744102	2.5817332997771665	0.8109293015274573	2.7643120808068997	2.7840102536948375	2.70429192673517	2.022027124442482	1.875071897492307	2.649055716382328	2.5168815697930436	2.1957502700736824	2.0376260980341225	2.2038829605940404	2.4696630704760074	1.948216779633981	2.2472089492653216	2.0183835371461973	1.7243798600148823	2.8347881979341665	2.4567507299943165	1.9972497908391598	2.51312277764986	2.376401235810559	2.6687153785066395	2.445434177538231	2.52334463069697	2.373363756598765	3.0456058275329108	2.050534219599706	3.0014029105986064	2.039559507113892	2.7883329464243074	3.1301769866896416	3.373088514448539	2.6835251666882094	1.621223960275393	0.6408289024806023	1.728852533549619	2.310050381684258	2.278756719516359	1.750010874785264	1.0327037531096743	2.432337666879437	0.5323087394619646	1.0735220242056713	2.25942151853796	1.8851984720755706	0.6139235991695527	0.9745232093163724	1.8679352891113654	2.7085788269297177	0.3467479221038793	2.543032364342511	0.9607762921629117	3.390846326771299	2.512293790917079	0.9400795033288201	0.7610934377976862	3.03136637050555	1.842266004830941	3.2634926862032883	1.3987992560329894	1.3767198981840258	2.3516200292085294	2.65996172813266	2.0778976763518577	2.419582244305727	1.7348473420942783	0.0	0.8647632585788199	3.148014559657648	1.4503076438321345	2.1798577333449582	2.350828266065667	2.3730053312950945	0.9327419206567182	3.2003133989779764	0.9519870934206823	2.359012999249233	2.1903872955410613	0.704980961903882	1.3421606912904582	1.9914641342380115	2.5665476137194476	0.9182795390687502	2.6344886741018185	1.0796201835304515	1.7525686764766335	0.7921274959556032	1.386936497339062	0.5965577967096298	0.6498172668631303	0.8982032364949397	0.7993513774788524	0.3001325222521928	2.1745776096967075	0.5009522153990948	3.1991345976431154	0.3137393552364837	1.9057901228730967	1.6160643060830835	3.3390639156843087	2.8677191650477982	2.0759849598421236	2.3569404537556724	2.212055636902439	1.6768589072315878
S120	2.6133868837156786	0.8516156119867305	1.87896920525076	3.577027008133154	2.5500101259523804	2.3696883520421546	3.5502185540271194	1.5685093465463302	3.8323211593572073	2.88214625430413	2.8677726686631093	1.8228017190978643	3.0382909806380267	1.9938974863409822	3.3486775969470792	1.9104449848383107	2.977280241786534	3.744241435983471	2.432176919410926	2.207836296363826	2.1459959198915963	1.6412817086178464	2.168442420057884	2.961456757530726	2.576148638836123	2.9497986793244637	2.111573854149187	2.1852422911131915	2.963072465361673	3.29652754582813	2.435348295440198	2.834184354194783	2.1500571749745707	2.2475943671611742	2.186124466461734	2.948427767803674	1.9311889545605836	2.7213826342217144	2.692131899299971	0.8367720941680022	3.5056302487559767	2.9857445816999233	2.9230537905179794	1.9294152390213086	2.2790541869683745	2.6819301062175205	2.6172461092876182	2.9049668469768157	2.214182593846508	2.4667167824025342	2.750863784194448	2.110295091174713	2.264732950207926	2.7157877617852826	2.4188393619475113	3.1771501027938225	3.213683670424093	2.112037452268129	2.877696393112348	2.472303038174788	3.019239105714364	3.2803076715805255	2.7810001350357427	2.6896024570500656	3.3911576603249283	2.4540132992103527	3.4087075773912487	2.281174950745294	3.0411175050590735	3.286151985041055	3.838510918910032	2.669847132274026	1.399740746178516	0.30385964440260804	2.5141831286664167	2.9858220313300943	2.8807792954753384	2.4227252193716713	0.2802389966113307	3.0458382413707135	1.096585493536275	1.6514592741968777	2.8062908951642065	2.6243525779543595	0.4210188255744374	0.46068581327920727	2.713583834217877	3.371659946669822	0.973712181885415	3.341547292830995	0.9070066321496753	4.170877390606366	3.117123786588599	0.4883210361876915	0.3666517073359487	3.808103290608966	2.421044361702375	4.063827903119054	0.6654181551345495	1.7096118875280957	3.1711338562416027	3.072995898375064	2.7659969662725326	2.599084090611575	2.4882415566531515	0.8647632585788199	0.0	3.3178474027299973	0.6308580952546673	1.6746148019090723	2.5613828340506024	2.034126150333767	1.2212334907672597	3.6131731287638105	0.7649020088116799	2.3752640817234605	1.9960670700006478	1.1960578023433326	0.4964240028375528	1.8263762741906906	2.824280138869351	1.550316422796223	3.4664810735680884	0.29268732670579634	2.490661114176394	1.5411945361422301	2.1671330243713425	0.8191007074485803	1.3570979686027105	1.17913319527061	0.6985308924391629	1.007317497097094	2.9329185410405283	1.3395213846591048	3.9126696276622086	0.7023614126552296	2.5408970248064353	2.3127909560197253	3.749616739818917	2.9162561176738677	2.4134741854549504	2.548141397969108	2.9785087368126226	2.2372722536146497
S125	1.7292299176222086	2.845405300912201	2.4796782464420883	1.0747506877393633	1.37414793322075	1.2267805285904982	0.6672382799845388	1.8810360478065802	1.1836056724123616	2.4958943999138232	1.100317009811518	3.782556870262607	1.5709849193948695	1.404499832646233	0.65480667778224	1.9014386806261423	0.3855215484759396	1.4347595720223214	0.9095828919846746	1.1924289829320514	1.7681390208152616	1.7809131597426155	2.4794480635270664	0.6420271813850909	1.0944834494582825	0.666735905495076	1.2177408279135122	1.1708848105516352	3.1683271245926043	1.1386051110378552	1.0474053239330283	0.5470793798379928	1.1857938298140456	2.5103903989831315	1.1870774371455346	0.6671170580887285	1.5416651688790801	0.6851513383988113	0.6807513084769866	3.8589879814459564	3.149633744426275	1.0851283225772235	0.8998395313603293	1.5947990281956164	1.6316384105319373	0.774487586059217	0.7153174048497083	3.1157555889369757	1.157403175533218	0.9702223582797914	1.545981922237082	1.883547008444755	1.108244398943869	3.0991956510416903	3.59790958471628	0.7906510257551106	3.213501060273596	1.220997814356339	1.2665654235578532	1.3419418232976466	1.0394992116794315	3.3974188718979095	0.6678196040102168	1.055175410524871	1.306822180191972	1.2582023668407731	0.9666734880102565	1.1378127307094577	0.49810630435410125	1.9187152570576265	1.4307181821295623	0.9071295667220061	2.7740245009379794	3.1251616451137454	2.775862855115032	2.3365390939286677	2.8026877417798035	3.0006688598865234	3.3545072021044544	2.093968179196355	2.6343168966621144	2.42347406228463	2.0522040290139576	2.548042842404836	3.486344436960015	3.485509790227823	3.405870272674245	2.6386301101310643	3.139054103546408	4.5390544978399205	2.5408462760273003	3.7054548868543042	2.0762650553131654	3.492144002681727	3.5284766594288794	3.90281059018356	1.7931223778354084	3.709176365462899	3.0766909064772063	2.2062826193206497	3.68896692924154	1.2352715989419574	2.3594713720155043	0.8123791707663027	3.5262233707283936	3.148014559657648	3.3178474027299973	0.0	3.797559148276571	2.4644936110222573	0.7973679746596042	1.9473843104899782	3.5016756318168687	1.3439756407088548	3.5137326197438017	1.2141284853798333	1.6984086071386795	3.3219966218385726	3.6441032786622034	1.7038659165709147	0.6330098072058786	2.869524022558796	3.5415766304235294	3.3483275396262586	2.4987997290627693	3.63817110347562	2.809451474460333	3.7092362517672903	3.6088254014085765	2.453683739002145	3.384454976381789	3.056905900788559	2.85694905531557	3.257841002682513	3.271995290094552	2.9854479639548357	2.3538749291299887	3.0654215140437575	1.3172630912480428	0.5562297191984968	1.4702643284289831	0.9712559455449477	2.5838289621589525	1.9291901169148882
S128	3.138973918968775	1.3214463629277098	1.9915109196882312	4.143224793095089	3.0564259760626524	2.8329693949280004	4.036332928756308	1.951529736421605	4.391973722510471	3.4438875219733296	3.4381237434256264	2.253231753331286	3.5787876548367232	2.4701168574883514	3.848933915526202	2.3086056727373916	3.462389912698371	4.294427411263682	2.8920330524150195	2.7432258180355302	2.4143907931993858	2.2137473518641584	2.6761382739685655	3.412541611640624	3.082399370535097	3.4736074368047913	2.6207920160934295	2.6585234160485363	3.525141238082247	3.8191524028865036	2.8702292423802986	3.323404837776518	2.6402005054627287	2.8322168983063665	2.7097544610115842	3.43032115663743	2.494342200561074	3.176238895602115	3.15634720458853	1.1200025783368497	4.071604389074819	3.4509812177165644	3.407477260699636	2.350248308972725	2.8326045254490193	3.1215075474661895	3.0846135415736042	3.4404022772258145	2.72131882312585	3.000181433339791	3.232626090824622	2.5545371327685706	2.7069589906796137	3.243673562282566	2.8856698179097497	3.716512475107705	3.7709517702538626	2.6027500932125696	3.4093890324384732	2.903600815097061	3.553130166987126	3.8645392182962173	3.309864422949153	3.2213191536803527	3.901957601851964	3.0347241131477025	3.970273317347331	2.8101881130265074	3.555070027019606	3.675745655567362	4.404792576737626	3.088335860571292	1.6459948495145778	0.9060999226620209	3.111723125475589	3.5796020198086853	3.398763693712709	2.9469240270460606	0.5444876423054069	3.6308125919448737	1.7172626632888977	2.2340433600976946	3.3651494345690662	3.2254949686266596	0.8875015354645027	0.7735575769872695	3.278805328620483	3.9395646501625077	1.521625076301936	3.801653790751576	1.4566957997336956	4.738384742675185	3.6996123813130386	0.7282889135206418	0.7736808933821309	4.337553081589578	3.0316623642157143	4.636853751911615	0.805917377466421	2.228415511078353	3.7125226894040986	3.623845199525678	3.362261833014551	3.0918970078626424	2.9894317704411	1.4503076438321345	0.6308580952546673	3.797559148276571	0.0	1.7959175643586194	3.077133425783932	2.292744284864749	1.5775083802564713	4.154085367688078	1.0135605239097147	2.7912679014287254	2.355122377219454	1.6533568371683685	0.15904232756756717	2.192790440789414	3.3481180729761566	2.094097298244258	4.0433470077572125	0.5765162641827114	3.096423897188766	2.013759843339281	2.7553020787786395	1.194745733273245	1.8226490460634925	1.7333972374853512	1.053043822848285	1.606989407013848	3.516656664576652	1.9044383422623434	4.470313650494537	1.3250085655707309	3.1146625901271343	2.838766142265089	4.2922567472832025	3.3492517505234045	2.9425995554021553	3.0645796555320497	3.5990984368006163	2.857307611451485
S133	2.355153382575589	1.5274239978157527	0.7772435221981585	3.1367323997279173	2.0646074909023238	1.7912836077683931	2.707030423540358	0.8052832348664775	3.333920339512413	3.1039636270476287	2.55230630716786	3.0649870440991855	2.709117714612972	1.4844478799553404	2.589217813367002	1.2592895009156597	2.175832278031371	3.2743074451322918	1.6237434524189334	1.8068273051507828	0.84272374514792	1.67004534354748	2.3722430551555957	2.0266528051345127	1.9935505981978667	2.3400867924433197	1.6060175811237858	1.4861853868097432	3.5765111614216347	2.7224467968101878	1.6167615558322768	2.114408729662483	1.580620109911471	2.718340961523627	1.7707153943875624	2.150333859911879	1.7849682060085976	1.8277193259644289	1.8421018713904465	2.5042575381872867	3.9119587679974113	2.1954577002656137	2.1762972360298893	1.3140371395727022	2.119147108863514	1.7944048088064042	1.8027250279867593	3.41649067495405	1.6668290041923772	1.990685373566142	2.2159430313302675	1.6550203563025834	1.4181196437082457	3.2620685569287478	3.291090880929725	2.6279460474814575	3.7434774965255797	1.5143719919467014	2.432923007179714	1.644461656349425	2.5077614320488597	3.9995178533783022	2.2296886851968476	2.20343016341785	2.795736125804425	2.275885750267949	2.956488183541123	1.8285525054804859	2.364744235982268	2.4586418315639222	3.41596651462159	1.7408148741731573	1.2152066259403884	1.6634567367621738	3.1409377758113806	3.212063631205728	3.13755018774659	2.990492076784195	1.558629902832234	3.1059821272615693	1.9372027791373119	2.1484530773198065	2.7995554395935396	3.0895306340683915	2.065099157772414	1.955463261197481	3.6076398061844945	3.545780994466857	2.158672338415481	4.485446325302242	1.5266613311207082	4.6341907263719335	3.1428136763639865	1.803622816152976	2.028558610895291	4.436887175676439	2.56530580501939	4.597669330334135	1.1851767704501774	1.8067730265541604	3.992603046646521	2.6753619409766927	3.0690298695073097	1.8946945547038225	3.3689900762828002	2.1798577333449582	1.6746148019090723	2.4644936110222573	1.7959175643586194	0.0	1.9786379150359061	0.9564517174230097	2.3085168043527733	3.1089595989359387	1.9380781895417702	1.4198777149812989	1.195395987699322	2.308573775988235	1.687770586091729	0.8359295645713922	2.2299085336917988	2.3230877021197096	4.174882614917522	1.632544972085123	2.9766949905559126	2.88531614965041	2.8800380595641926	2.4239131633737236	2.739199819446093	1.629594589221032	1.8981525163481558	2.256556520537357	3.431658157616718	2.6220907896750005	4.198890819852593	1.9455543922166139	2.810002405106577	2.9728738992587136	3.2188848869234463	1.9255766418436748	2.0713868964669078	2.0702805724753817	3.4475338318155884	2.550242630659033
S137	1.2605380994478428	2.0926294020524927	2.0578092208129872	1.2137330002129856	0.9106579753366371	0.7908803409943888	1.1142258811299162	1.2589082321703213	1.4442818278456295	2.0046537427679056	0.7287605183433764	3.019795619534053	1.290968177205909	0.7633998487393876	0.9270569055020296	1.3287269290510455	0.4798958336503212	1.54940871572664	0.4143426773400075	0.4061171730358265	1.4206598391793892	0.9862267693257235	1.8523204696415714	0.6994041611839521	0.6261619252555958	0.5044667761371144	0.4588026670166795	0.5236428558864136	2.6051992643936805	1.13073483338755	0.6820814746285	0.4151427494937554	0.5044129435739387	1.8496626485802206	0.44404841614607465	0.6210899886393703	0.7527771678792251	0.48394973204290437	0.4110415941938996	3.0695694042216286	2.7227163047839595	0.9857276464595751	0.76400821861156	1.0393363027047764	0.9979361208134554	0.603636823404099	0.34826308369200687	2.560733277632521	0.4277116006371734	0.2364355249362483	1.2059113297830304	1.3218860218435315	0.5814445342549898	2.50921582506063	2.9184205339040172	0.7831570601889581	2.704616208599476	0.5086678984381412	0.9549965015626831	0.956525204020213	0.8509885244396901	2.86299115361577	0.2559773102999578	0.6140103321340825	1.3179798893985053	0.5989127318749995	1.0395828408080285	0.3825186981556129	0.5240299871254437	1.8351186221574718	1.5815804694049074	0.7622634076598523	2.1377106287247085	2.354147525195611	2.1443321695074173	1.8746282925142188	2.297448683401907	2.3662032461632365	2.6133285642913417	1.6920739814490238	1.8381400485894428	1.6717178085146467	1.593489339004514	1.9586824032386185	2.704210658642561	2.731413858550813	2.7609495844014607	2.266786789139662	2.3485058151888736	3.884111718692387	1.7871812385271348	3.348818218894805	1.7052048046545296	2.7353390988822315	2.7546794705437336	3.429408980597033	1.1669874888656053	3.319594674616095	2.393299841984347	1.4977256852005811	3.103406223792697	1.019184264923782	1.8275650343896273	0.32439069762053413	2.852885736387637	2.350828266065667	2.5613828340506024	0.7973679746596042	3.077133425783932	1.9786379150359061	0.0	1.5565565122383607	2.7403995004309905	1.4298946050338925	2.7562072111856386	0.8092711531714436	1.2337199033399469	2.5482463997940257	2.9218193131806998	1.1517355130349254	0.29677146100620244	2.1165379058749876	3.0303042993986535	2.6120045302179	1.8792133504343265	2.8553981783258515	2.1160303892221246	2.914927075845565	2.819203319739248	1.6832072824463498	2.6191250186156845	2.2633500589688706	2.3179837599694237	2.469998978613454	2.9413793328992663	2.1936511833940395	1.7765654588351463	2.403824396635369	1.4898130348459924	0.6732199620155238	0.9092665250425881	0.4854714576186664	2.0736752710947104	1.2622434777889262
S139	2.4258050902700323	1.9896079768887405	0.5479462918286323	2.7538139849700336	2.061321055482881	1.0568866568059672	2.396372667365451	0.7931924246744836	2.9642371898223425	3.196400880947905	2.2554911904032777	3.384757545945325	2.6638701131014164	0.9453274280634864	2.2917915750980318	1.6066812812023672	1.7520622825670384	3.0564274864610974	1.1994646284365305	1.5277679343840975	0.3862992703403707	1.4834633238051491	2.656382180646747	1.7454579959947665	1.8663008623052666	2.0045981724765745	1.2949456251168376	1.2460553123703608	3.680802368166479	2.557565301180521	0.9573726668254041	1.5351205310531586	1.1164841816872795	2.808704398039183	1.3144021112007316	1.885751616614899	1.6157812830361507	1.4723688178373746	1.472212720545425	2.765559232823466	3.976868378744842	2.1240633902701824	2.0138316603770194	0.6622312108019895	2.1106341149902055	1.1836261610144505	1.3560937760770506	3.602154081149892	1.4299751087489452	1.6654631353563494	2.302000723990748	1.9386372306294848	1.0632710834383345	3.477444453142458	3.6098472691231023	2.3055522169895215	3.85038124285972	1.2494017895253011	2.3310034277056357	1.705828233481202	2.3115318019180875	3.9883258488665647	1.7647406942091184	2.0174109561801847	2.6912174038606573	1.9425615233015339	2.5847467999442357	1.5757064610910425	1.978623932221178	2.68717828259909	3.121547689465299	1.06122453817362	1.9367812053016489	2.008089236441773	3.1603015551231364	3.1751784868394295	3.3595536205641765	3.234725618466449	2.0479531353688625	3.0542843488606346	2.062373235338886	2.305290291778142	2.8447676226116783	3.0821333048953234	2.3547812665919983	2.149298513160848	3.6695083726304323	3.5854132197141144	2.4547256880668455	4.667059179591614	1.4664084193272766	4.663255607369688	3.0873044342393414	2.3301888356739267	2.310154552118974	4.579191951118225	2.3883054018919707	4.608447142938499	1.5002430877128816	2.06792984320549	4.106824400853493	2.4988190805495147	3.04999589436705	1.603519665535003	3.617731441169	2.3730053312950945	2.034126150333767	1.9473843104899782	2.292744284864749	0.9564517174230097	1.5565565122383607	0.0	2.8068018773423455	2.9140618436420147	2.4985900450101193	1.3469329376237873	0.40590133402714695	2.7076932223363763	2.157068295619532	0.8600206130150564	1.8248962907462847	2.5993875892905405	4.180551418738527	1.927927758335575	2.9607016781436735	3.127794047332873	2.9666465250707574	2.734916605768791	3.0033967040204184	1.8975729529262468	2.407331652726175	2.325806264200663	3.4719908484130366	2.7103666941812325	4.265846494894659	2.087995909779723	2.8885594579447456	3.216621451597505	2.982886116474897	1.430806896498278	2.0603380308470416	1.4534402656968055	3.302423867469191	2.2099286523153396
S143	2.205960867309845	0.8223639970925	2.7829545005806366	3.4551881811787206	2.3411159612667154	2.893317683092493	3.516758790956531	2.0897657868328627	3.6778306970607377	2.1723546342969855	2.7629198152421224	0.9022295575443218	2.6528597398459843	2.478846168770808	3.300867012095792	1.8704868035024067	3.1236064907242898	3.444187227048395	2.7239483494543415	2.3358696909139285	2.7750152423905625	1.8780312324880788	1.4609618946996832	3.0589470973731396	2.5041268722068315	2.9575418308042067	2.345800417515273	2.401529792011508	2.1276597362349645	3.0672031491272054	2.901472993463437	3.1187673974081305	2.5101228215078226	1.6278549532167002	2.4910684685404916	2.9738708762504245	2.0085595731619907	2.9119606574964356	2.883222488804143	1.25593428266589	2.6821778252381097	2.8566831907066224	2.853740644226973	2.554467065805798	2.021864876166732	3.0699626830481677	2.872547325501025	1.9958748089723497	2.3551226245352	2.558627054288405	2.4356027965163665	1.8600539455253853	2.5826726660737904	1.7912661715225862	1.3466396434393402	3.10186634730115	2.3536049859556356	2.3414869698397105	2.632923418061632	2.4328854272121014	2.8500802996868715	2.5572285081563146	2.929762376850617	2.5890103338529524	3.103463317016403	2.4775373389695967	3.3064570247777634	2.3717209166120905	3.096604550108548	2.929632878679681	3.582517615139626	3.1258479980372127	1.3123511438734183	1.016987048903852	1.8880131733961087	2.4047855839660373	2.0209080474356824	1.5100081958492022	1.1672396933755427	2.517420658095511	1.098861075872712	1.2194680746258597	2.252479425817717	2.033765648593332	1.0994241226428458	1.552295190188595	1.977819554327216	2.650260414862135	0.6254916215390876	2.4341396872701533	1.6615293405984735	3.3201247626469255	2.589300370701794	0.8602214372700646	1.244016045618071	2.843819340067216	2.1946570118355133	3.2362180334067	1.777153050240177	1.3479336275253342	2.290058581387499	2.828530834049368	2.1918812363561107	2.700323998814039	1.5005548479011623	0.9327419206567182	1.2212334907672597	3.5016756318168687	1.5775083802564713	2.3085168043527733	2.7403995004309905	2.8068018773423455	0.0	3.325265429264522	0.5832493483966842	2.5247772753151745	2.6974364597019873	0.30498302314484976	1.5244550794251122	2.2324452142693776	2.9192673589866542	0.835738989584783	2.697209104047267	1.5138054833143535	1.9451731320918706	0.9338659305312562	1.523868993084212	0.927548025124677	0.8228347123386653	1.0712263938569904	0.5532552164409273	1.2235513374567513	2.204291844409311	1.2033791060685017	3.0710779549233127	1.1358673768541092	1.9130597172651347	1.3957579893918717	3.488960338725539	3.2040395537576667	2.1900526146292627	2.8943377532440606	2.5051824560350537	2.296097219998314
