otu_id	S100	S101	S102	S105	S106	S107	S108	S109	S110	S113	S114	S115	S116	S117	S118	S121	S122	S123	S124	S125	S126	S129	S130	S131	S132	S133	S134	S137	S138	S139	S140	S141	S142	S145	S146	S147	S148	S149	S150	S153	S154	S155	S156	S157	S158	S161	S162	S163	S164	S165	S166	S169	S170	S171	S172	S173	S174	S177	S178	S179	S180	S181	S182	S185	S186	S187	S188	S189	S190	S97	S98	S99
OTU_2290	0	201	0	0	122	0	72	112	0	16	75	0	11	76	0	90	865	66	619	60	12	49	0	0	0	0	22	54	0	189	0	15	0	69	0	0	0	37	134	0	0	30	0	185	168	24	0	45	0	0	73	24	0	0	0	66	165	0	0	0	0	0	0	65	0	0	0	0	983	0	142	0
OTU_2756	48	0	0	0	0	0	30	0	49	0	0	0	0	0	36	0	0	0	12	0	71	21	24	0	26	58	0	17	180	0	23	64	0	10	13	33	21	21	0	74	84	0	51	20	0	0	40	0	188	0	0	0	86	24	0	34	0	0	28	0	56	76	0	0	68	0	57	0	0	0	0	0
OTU_1491	58	194	0	139	0	151	14	61	0	125	0	449	11	56	0	157	50	73	14	102	0	0	91	107	104	9	68	115	217	18	67	0	60	0	139	168	0	47	14	643	40	0	68	0	23	95	0	110	20	0	36	21	0	190	0	28	0	0	0	102	0	64	0	95	0	0	0	68	16	137	74	59
OTU_419	97	0	0	0	140	269	233	0	0	0	14	0	0	0	0	0	8	402	17	140	0	0	0	170	0	0	20	135	0	97	0	0	85	135	0	0	0	193	0	504	0	209	16	0	0	0	17	0	0	0	71	0	0	0	0	0	65	485	0	0	0	14	61	195	20	605	0	0	244	0	0	190
OTU_4222	0	0	0	0	0	117	0	0	0	0	12	0	0	34	75	0	21	0	300	0	0	0	0	0	971	33	439	0	0	0	15	0	0	9	0	0	0	0	0	0	0	0	36	29	236	347	0	123	0	0	0	29	0	650	0	0	0	0	0	0	0	0	10	185	0	17	0	30	0	0	0	0
OTU_1296	0	0	0	0	0	0	1361	0	0	0	103	312	0	21	0	0	0	754	93	0	156	0	163	0	17	0	0	0	318	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	9	853	0	0	0	0	0	0	28	0	0	0
OTU_3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_207	158	20	0	15	0	61	113	158	13	0	0	78	151	0	0	0	16	184	84	0	0	0	418	0	221	505	44	0	388	159	25	70	0	0	71	36	0	0	65	0	130	22	56	127	47	0	89	57	0	0	202	0	57	13	0	129	83	0	0	71	0	96	0	0	223	72	0	184	16	0	0	17
OTU_1346	0	0	0	8	0	0	0	0	0	228	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	180	0	0	0	42	45	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	70	0	0	0	0	0	0	0	14	0	0
OTU_663	31	208	49	39	0	37	18	541	0	24	0	0	0	323	0	115	0	64	0	40	0	41	37	104	0	195	36	0	0	128	0	49	78	0	296	60	35	42	321	0	144	100	0	210	153	0	0	91	0	0	95	27	0	112	0	410	0	0	0	0	0	27	0	0	0	0	0	391	45	0	35	0
OTU_780	29	258	0	213	22	212	103	24	0	246	0	953	0	333	0	118	0	43	0	301	0	0	0	42	27	21	78	17	82	0	119	0	0	0	0	61	0	291	0	41	0	21	0	27	0	196	78	0	0	0	0	113	0	182	0	0	0	0	0	40	0	15	0	161	0	105	0	0	0	0	75	49
OTU_371	40	0	0	0	33	0	0	50	45	0	0	0	27	0	212	0	42	0	198	0	187	0	0	41	0	52	0	0	0	0	0	403	225	0	0	0	476	32	0	0	57	0	0	0	72	0	0	0	374	158	29	0	137	0	605	0	37	0	46	0	44	0	0	0	15	0	497	91	272	0	29	0
OTU_3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_434	104	48	0	0	37	0	59	1125	12	0	0	96	28	0	122	41	0	184	41	0	0	55	28	143	74	223	66	0	24	123	70	85	38	23	107	56	83	0	319	36	55	0	0	202	57	18	36	55	0	0	0	0	0	11	0	126	0	45	0	124	0	0	0	0	0	43	0	42	42	0	184	86
OTU_3531	0	0	0	0	16	0	0	0	0	22	0	0	0	0	0	30	15	0	0	0	0	30	25	18	0	0	101	0	56	0	0	0	50	0	30	0	0	0	15	39	26	0	11	0	165	96	0	21	0	0	27	48	0	32	0	24	0	48	0	29	0	0	0	742	0	41	0	0	0	0	0	0
OTU_897	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2619	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633	0	0	0	0	0	1094	0	0	0	0	0	0	0	0	0	40	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3671	0	0	104	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	0	0	0	14	0	0	0	2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4296	1573	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
OTU_3279	0	36	0	0	0	0	34	45	0	0	0	0	15	0	0	0	0	0	0	0	0	0	13	0	0	61	127	0	39	0	0	0	147	0	185	0	0	0	131	0	0	0	0	0	148	19	0	22	0	0	139	0	0	46	0	53	0	0	0	24	0	12	0	301	0	0	0	0	0	89	0	0
OTU_3212	276	190	0	0	0	620	0	40	0	0	0	440	18	238	0	30	0	196	47	164	0	27	113	128	0	44	17	0	0	21	101	22	34	0	19	35	0	129	0	154	0	0	0	138	0	18	0	22	0	0	0	0	0	79	0	26	15	24	0	205	0	0	0	22	0	104	0	75	0	0	0	438
OTU_4036	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	42	66	0	0	64	0	0	0	0	0	11	0	0	0	0	22	0	0	0	29	0	0	105	0	0	61	0	0	121	0	0	0	0	0	37	0	0	0	131	0	41	0	0	0	0	18	0
OTU_402	98	65	357	56	0	0	86	36	33	103	46	0	122	0	0	21	11	0	101	0	29	0	0	41	348	85	0	0	52	168	150	0	41	0	118	0	108	16	0	79	13	0	49	11	0	71	0	345	0	0	0	0	0	0	30	14	0	72	0	56	51	111	0	314	42	12	0	151	10	0	0	0
OTU_2457	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	3880	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1598	23	0	0	44	0	31	0	10	0	57	0	17	0	0	0	913	0	0	0	0	0	143	0	0	0	0	125	51	0	0	0	0	40	0	0	141	0	0	0	664	0	0	0	0	0	527	0	0	0	0	13	0	0	32	0	0	0	15	0	20	0	0	0	0	0	0	0	0	0	0	0	19
OTU_1764	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
OTU_863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	2709	0	0	0	0	0	0	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3774	0	0	0	0	0	0	0	2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	153	0	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4065	0	0	0	0	173	0	18	0	42	0	363	0	0	95	233	28	0	122	0	0	50	92	0	0	0	107	0	0	0	0	0	741	23	173	0	19	0	50	0	0	0	82	0	316	44	0	0	0	0	0	0	0	0	0	0	0	0	124	0	33	0	211	0	0	0	95	0	0	665	0	0	0
OTU_415	0	0	0	0	23	0	18	17	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	193	0	85	0	19	152	77	0	0	0	55	0	0	0	0	0	0	21	96	0	697	0	415	1785	0	0	0	0	27	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1791	0	0	0	0	24	0	0	0	13	0	0	0	36	0	76	0	0	0	0	0	0	0	0	214	0	0	0	423	0	0	109	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	262	0	1575	0	34	0	0	0	0	0	414	498	0	0	0	0	0	0	35	62	0	0	26	0	0	0
OTU_3725	0	0	0	25	0	0	0	0	0	25	0	35	0	0	0	31	0	25	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	24	0	0
OTU_882	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	141	0	0	0	51	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1507	54	123	46	0	0	0	52	654	33	0	0	34	47	186	0	0	0	93	35	239	0	0	0	0	0	31	116	0	0	48	0	127	101	0	0	0	15	17	486	0	0	45	0	246	50	0	0	49	19	0	21	0	0	115	0	180	10	0	0	297	0	23	0	0	0	52	37	68	0	0	0	26
OTU_2022	0	17	0	0	0	0	0	0	0	0	0	0	0	1398	0	0	0	0	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4067	0	0	79	166	115	0	0	12	0	29	0	25	0	0	86	0	0	34	0	0	0	0	85	0	0	0	0	0	0	0	0	0	217	0	615	0	0	0	0	65	158	0	0	0	0	42	0	314	0	81	0	67	0	246	0	0	0	0	115	75	71	0	0	0	549	100	0	332	0	0	0	0
OTU_424	0	0	0	94	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
OTU_2739	94	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	27	0	0	0	13	11	0	0	0	446	0	180	0	0	0	0	48	0	0	0	0	0	29	385	179	0	0	0	0	176	0	0	0	0	0	0	155	72	0	0	0	0	0	0	0	0
OTU_3567	0	0	0	44	0	250	0	0	0	187	0	212	0	361	0	0	0	0	0	281	0	62	0	0	11	390	0	0	0	0	141	0	0	0	562	230	0	0	0	119	0	0	0	28	0	0	0	104	0	0	0	0	0	77	0	0	0	0	0	93	0	0	0	167	0	80	0	0	0	268	0	29
OTU_3785	0	0	3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_963	224	0	0	0	0	0	64	78	0	0	0	151	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2744
OTU_3284	15	18	21	21	0	0	0	12	158	10	43	44	67	15	122	0	29	0	34	0	79	0	19	43	17	24	13	20	248	16	18	13	21	34	0	0	17	0	0	18	26	19	0	24	0	0	0	32	19	286	25	0	47	0	14	0	25	0	57	0	0	0	0	62	13	9	30	36	15	0	0	0
OTU_4212	0	0	0	0	346	0	0	0	0	0	205	0	0	0	0	0	0	21	0	0	0	435	0	22	0	0	0	18	1116	0	382	100	0	327	0	207	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	123	0	0	0	0	0	0	0	0
OTU_2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	40	0	51	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	996	0	0	0	0
OTU_2312	48	31	0	87	0	72	55	140	0	277	0	223	50	73	52	176	0	46	13	0	0	27	0	15	0	17	22	0	91	17	23	49	38	20	126	71	98	0	90	216	29	28	0	98	0	12	0	0	44	0	15	55	0	169	42	117	0	78	0	31	0	80	0	129	38	74	0	172	0	92	0	0
OTU_3534	0	0	0	102	0	35	0	0	0	0	0	0	0	0	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	90	0	0	0	0	0	95	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	43
OTU_4230	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	2078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3457	0	0	0	28	31	0	38	18	0	0	30	54	98	0	0	10	18	83	225	0	40	47	96	0	0	0	123	0	145	97	0	13	304	62	26	106	39	53	353	19	59	75	15	0	92	14	0	0	15	0	34	33	16	51	12	94	22	0	0	0	0	34	17	21	13	24	0	84	208	0	190	0
OTU_787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	48	0	0	0	0	0	895	0	0	0	0	0	0	0	78	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630	0	0	0	0	0
OTU_859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2767	0	0	0
OTU_1418	0	0	0	0	36	0	0	52	0	0	42	0	0	0	231	10	0	90	0	0	0	0	0	154	0	12	0	52	242	0	0	38	30	155	11	0	0	0	0	0	203	0	0	21	0	0	1302	0	0	0	13	56	0	0	0	23	0	231	61	0	0	0	0	23	0	0	0	0	201	0	137	0
OTU_1841	0	0	0	0	0	635	0	0	0	0	0	186	19	0	50	0	0	272	0	0	119	0	0	0	867	0	0	49	0	0	0	0	15	0	0	138	0	0	0	0	16	24	0	0	0	0	0	0	0	0	63	0	0	0	0	0	39	103	0	98	0	180	0	284	141	63	0	0	62	0	0	0
OTU_1746	44	0	0	0	0	0	294	0	0	0	40	0	0	0	215	0	0	113	34	0	0	0	0	481	0	0	0	62	0	128	20	225	0	28	0	0	19	0	0	0	0	0	0	207	47	11	482	0	317	0	121	0	0	0	0	131	8	16	0	0	0	0	0	0	0	0	0	0	299	0	0	0
OTU_796	109	49	0	113	0	0	119	265	0	30	0	25	0	0	0	484	0	0	0	0	0	51	0	212	0	376	0	0	0	21	0	135	45	0	25	57	0	180	0	51	0	77	0	334	12	90	0	0	0	0	54	0	0	0	0	22	0	0	0	135	0	0	0	0	0	55	0	22	0	0	144	0
OTU_3256	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	34	0	0	0	0	24	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	26	0	0	0	18	0	0	0	0
OTU_4164	12	156	0	144	0	12	166	134	0	0	0	147	17	93	0	0	0	0	17	57	0	19	69	0	77	20	73	0	88	8	0	0	41	0	200	0	0	32	126	0	0	0	75	0	101	0	0	15	0	0	35	0	0	0	0	37	0	0	0	33	0	25	0	254	0	11	0	128	0	55	0	0
OTU_1706	187	0	26	111	0	0	0	0	0	0	0	0	164	79	71	0	0	51	0	0	29	208	0	0	56	118	0	0	352	35	39	56	259	24	72	24	0	69	154	132	189	0	27	0	43	251	15	0	0	29	48	15	0	0	0	38	0	43	0	0	0	20	0	17	0	0	0	43	19	0	148	0
OTU_4070	49	0	50	0	0	0	0	0	17	0	16	0	38	0	0	0	154	0	190	0	0	0	0	0	0	0	0	0	148	0	130	0	105	0	0	0	32	0	32	0	107	0	0	0	113	62	0	0	195	0	31	264	98	0	0	0	111	499	0	0	0	67	15	38	0	0	0	48	81	0	291	0
OTU_1683	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	25	0	0	18	0	0	0	0	0	0	0	0	23	0	0	0	0	0	75	0	0	0	0	14	0	0	0	0	0	21	0	84	0	0	0	0	0	0	0	0
OTU_1723	0	0	0	13	51	0	0	13	0	0	40	0	12	0	52	22	0	94	0	0	0	0	0	267	31	0	0	28	238	0	171	0	27	26	390	22	0	180	26	0	250	25	33	0	0	0	155	0	70	0	0	34	0	0	153	27	0	226	0	104	0	0	0	17	46	0	0	0	20	0	110	0
OTU_492	0	0	32	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	27	132	0	0	0	0	0	0	178	0	23	32	0	26	0	0	0	0	0	0	89	0	13	34	0	0	26	0	233	46	0	0	98	0	0	0	0	0	102	0	0	21	0	26	39	0	0	0	0	0	0	0
OTU_966	0	2641	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209	0	0	0	0	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
OTU_2660	51	64	0	0	0	455	0	0	0	0	0	122	84	143	0	0	0	0	0	636	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	126	0	254	0	128	0	0	29	0	0	0	0	23	0	0	0	0	0	191	0	0	0	0	0	25	0	0	0	0	0	40	0	0	0	0	0	557
OTU_1237	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2730	39	26	0	86	0	60	40	0	0	53	0	398	22	12	0	63	0	52	0	62	0	53	0	153	0	0	0	58	0	0	0	18	0	0	0	137	0	91	0	68	0	27	0	0	0	271	0	0	0	0	0	0	0	143	0	0	0	23	0	76	0	0	0	44	0	165	0	0	0	0	42	754
OTU_1485	0	0	0	0	18	0	0	173	14	0	0	0	39	16	0	0	52	0	30	0	0	0	0	0	0	0	0	0	0	29	16	0	0	0	0	0	35	0	0	0	0	0	18	0	0	25	0	0	24	148	0	0	0	0	0	0	0	30	0	0	17	20	16	0	0	0	55	71	17	0	267	0
OTU_693	295	0	0	173	0	0	268	134	0	30	0	281	0	0	0	32	0	0	0	0	0	263	24	347	0	0	0	0	0	395	0	0	0	0	85	73	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	83	0	0	0	0	0	121	0	0	0	63	0	72	0	0	0	33	0	0
OTU_1588	258	0	0	0	0	146	115	45	0	0	0	68	167	0	0	0	21	36	268	0	0	0	236	97	30	31	0	0	0	18	0	30	0	0	0	66	0	0	0	0	0	26	0	0	0	0	31	255	0	0	0	0	0	87	0	0	9	0	0	77	0	0	0	19	368	174	0	0	308	0	0	31
OTU_3262	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	22	0	0	0	20	0	20	0	0	0	31	0	0	0	0	0	0	0	158	0	0	0	0	0	0
OTU_1839	13	0	31	0	38	0	0	0	18	0	34	0	24	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
OTU_11	0	0	0	0	69	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	156	0	0	0	0	798	0	124	0	0	0	70	0	104	0	0	0	0	0	0	0	607	429	0	30	93	0	36	60	0	0	0	0	48	50	20	0	0	0
OTU_4218	0	0	0	0	1673	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0
OTU_3955	40	113	29	10	0	40	145	110	162	0	13	30	64	30	40	31	27	98	11	25	15	62	12	98	45	47	0	16	70	24	40	17	18	39	19	128	0	23	0	0	59	15	0	0	0	28	19	85	17	21	0	0	14	121	11	264	38	41	57	49	12	32	0	63	44	61	0	52	26	29	0	43
OTU_1077	0	0	0	0	0	0	0	0	0	8	0	23	0	0	0	0	0	0	37	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2566	0	0	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1682	0	0	0	33	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	17	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
OTU_3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	28	0	10	0	0	0	0	0	0
OTU_3264	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	49	0	0	0	0	0	17	0	0	0	0	0	34	0	0	0	0	0	28	0	0	0	0	0	0
OTU_409	22	0	0	0	26	15	0	0	0	0	12	108	47	29	0	0	95	68	69	0	0	0	0	0	53	0	0	71	0	16	0	0	0	9	20	0	36	0	0	17	0	0	11	0	39	41	32	45	0	12	44	0	0	0	13	0	0	20	41	0	21	0	0	25	142	14	41	0	26	0	78	0
OTU_314	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4148	135	0	0	0	0	0	142	0	0	0	0	0	59	24	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	43	110	107	0	0	39	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243
OTU_684	0	0	0	0	135	0	51	15	0	68	36	95	36	12	0	58	0	94	0	0	0	90	0	80	0	68	67	47	0	80	0	39	0	95	155	0	0	60	0	15	0	21	0	167	0	137	109	0	0	0	0	113	0	0	0	0	0	69	0	60	0	49	0	46	36	54	0	0	17	0	348	163
OTU_2423	0	0	41	0	16	0	0	0	172	0	54	0	357	0	64	0	0	0	0	0	75	0	0	0	0	0	0	0	0	528	0	123	136	0	0	0	0	0	13	0	0	0	0	14	50	11	46	58	0	460	0	0	313	0	51	0	0	0	59	0	8	0	29	0	14	0	32	0	0	0	0	0
OTU_3552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	17	0	0	0	324	0	104	0	132	0	0	0	0	256	0	0	0	0	0	0	200	0	0	0	0	0	13	0	0	0	0	159	0	0	234	0	0	522	0	0	0	0	0	0	0	0	0	0
OTU_1661	0	0	0	22	0	19	0	0	0	477	0	43	0	0	0	79	0	21	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0
OTU_3762	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	452	0	0	0	0	0	195	333	0	0	0	722	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0
