otu_id	S1	S10	S100	S101	S102	S106	S107	S108	S109	S11	S110	S112	S113	S114	S115	S116	S117	S121	S122	S123	S124	S126	S127	S129	S130	S131	S132	S134	S136	S138	S140	S141	S142	S144	S145	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S160	S161	S162	S164	S165	S166	S167	S168	S169	S17	S170	S171	S172	S173	S175	S177	S179	S181	S182	S185	S186	S187	S188	S189	S190	S192	S2	S20	S25	S34	S36	S41	S42	S44	S50	S52	S57	S59	S60	S65	S66	S67	S68	S73	S81	S82	S84	S89	S9	S91	S92	S103	S104	S105	S111	S118	S119	S12	S120	S125	S128	S133	S137	S139	S143	S146	S159	S163	S174	S176	S18	S180	S183	S184	S191	S26	S27	S28	S3	S33	S35	S4	S49	S51	S58	S74	S75	S76	S83	S90	S97	S99	S178	S98
OTU_2590	0	0	40	100	0	15	100	4	0	0	0	0	70	4	44	7	107	53	55	45	0	0	0	0	19	34	18	77	0	25	3	0	14	0	18	41	0	77	27	0	0	92	19	12	13	0	20	0	31	19	0	0	68	0	0	7	10	0	140	0	6	3	7	23	36	0	56	7	79	0	0	0	0	0	0	20	20	10	0	16	0	0	0	0	0	0	54	0	0	0	4	0	0	0	6	0	0	0	0	0	21	0	0	0	0	0	119	6	40	11	0	0	0	0	62	9	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	44	79	0	10
OTU_605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188
OTU_1715	0	0	55	75	0	9	240	22	0	0	0	0	0	0	170	26	21	6	0	127	12	0	0	5	5	43	13	0	0	0	0	0	0	0	0	39	0	89	0	0	0	46	0	32	3	32	0	0	14	0	0	0	3	0	0	0	0	0	142	0	0	0	7	93	0	0	0	34	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	30	0	0	0	31	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0
OTU_3764	0	0	0	0	0	159	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253
OTU_3704	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3717	0	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
OTU_3765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_63	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	223	0	6	0	0	0	17	0	0	3	0	0	126	0	473	148	0	3	11	0	0	0	0	347	0	0	0	23	3	6	27	0	0	0	116	0	5	0	0	0	7	0	0	0	0	0	0	0	0	33	7	0	0	0	83	0	0	6	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	9	0	0	0	7	0	0	226	0	0	0	0	4	0	0	0	0	0	0	22	0	0	0	19	0	0	6	8	0	0	0	0	0
OTU_422	0	0	55	31	0	0	81	22	0	0	0	0	0	0	0	6	75	0	0	30	198	0	0	0	0	22	52	116	0	0	7	19	140	0	0	0	0	11	71	0	0	32	0	55	7	102	102	0	0	0	23	0	102	0	0	0	0	0	28	0	0	0	8	44	6	0	0	4	91	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	46	0	41	5	35	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
OTU_3265	0	0	0	0	0	0	0	0	0	0	0	111	0	0	4	4	0	8	0	4	0	0	18	0	0	0	0	0	124	4	0	0	0	0	0	5	0	0	0	0	27	0	0	0	0	0	10	132	0	0	0	0	4	91	0	0	0	0	0	0	6	113	0	13	0	0	16	0	14	0	0	0	0	0	0	0	0	29	4	0	10	0	113	50	0	173	201	0	0	10	124	12	0	3	142	16	0	0	0	183	8	0	0	28	0	0	0	0	0	0	0	31	0	16	20	0	0	16	0	26	0	221	0	7	0	0	0	0	0	0	0	0	0	22	0	19	0	0	0	0	0
OTU_1736	0	0	27	20	0	18	97	29	6	0	5	0	10	6	44	25	26	19	44	19	27	18	0	31	24	37	71	19	0	23	63	14	18	0	18	89	4	82	4	0	0	36	7	8	10	32	7	0	19	32	18	0	31	0	0	12	0	0	16	49	21	4	14	22	13	8	9	27	34	0	5	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	42	0	0	0	76	0	48	12	8	0	31	0	8	20	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	9	17
OTU_228	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	70	4	0	0	0	0	44	0	21	0	0	50	0	0	0	0	0	0	0	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4225	0	0	0	0	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3505	15	0	0	0	0	0	0	0	0	85	0	0	28	0	0	0	0	154	0	0	0	8	7	0	0	0	0	0	0	97	0	0	0	0	0	11	0	0	0	0	0	7	33	0	0	0	0	9	0	0	0	0	0	30	0	0	0	0	42	0	0	982	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3761	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	293	0	0	0	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	16	0	0	0	0	8	0	0	0	0	0	0	368	0	0	0	0	0	0	171	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	273	0	350	0	0	0	0	0
OTU_3024	0	0	0	0	0	70	0	15	0	0	0	0	47	6	0	0	0	110	28	71	13	0	59	65	70	26	0	0	0	0	0	0	77	0	8	0	0	57	0	0	0	112	18	0	0	0	49	0	0	0	0	0	50	0	0	19	0	0	0	0	0	0	34	3	0	0	184	86	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	26	47	0	0	3	0	41	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99
OTU_3722	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2520	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	9	0	146	0	31	0	0	144	0	0	27	0	22	0	0	0	0	3	0	0	321	0	3	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	190	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	64	0	122	0	0	0	8	0	0	0	63	0	0	0	3	0	0	0	0	0	0	77	0
OTU_2589	0	0	3	27	30	0	0	0	31	0	15	0	11	0	3	43	28	87	0	0	4	11	0	16	17	0	9	14	0	61	11	35	3	0	5	18	25	38	22	0	0	0	22	0	0	3	24	0	13	0	56	53	3	0	0	22	0	40	8	0	116	2	11	9	49	19	37	10	11	20	74	5	0	0	0	0	0	0	0	41	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	49	0	13	0	0	0	0	0	19	0	0	7	62	0	17	12	6	4	10	0	0	0	0	0	0	0	0	41	0	0	0	0	0	14	0	0	10	143	3	0	5
OTU_590	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	53	13	0	0	0	153	0	0	0	0	0	0	65	0	0	0	0	100	0	0	0	0	0	469	0	0	0	0	17	0	0	89	0	5	0	0	8	54	0	0	0	0	0	0	0	62	0	0	0	4	35	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	274	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU_412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	832	0	0	0	56	162	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4032	21	0	12	0	0	0	0	0	0	41	0	0	0	0	13	14	13	0	0	0	0	0	55	0	0	0	10	0	0	0	0	0	0	10	0	7	0	0	6	0	0	0	0	0	0	0	26	0	6	0	0	0	46	79	0	0	197	0	29	0	5	19	0	5	0	0	9	0	21	0	0	0	0	10	0	0	112	104	53	0	158	24	231	0	0	0	93	0	0	0	38	25	0	0	187	12	112	9	24	11	0	66	0	0	0	0	0	6	0	0	0	15	0	0	18	0	0	23	0	0	0	0	25	145	0	18	0	0	0	8	41	0	0	41	0	100	0	0	0	0	0
OTU_3197	0	0	17	24	0	0	0	29	13	0	0	0	4	10	18	0	0	90	0	4	7	0	0	20	8	13	0	0	0	117	5	26	14	0	11	38	0	0	0	0	0	0	135	3	0	6	0	0	0	237	0	0	45	0	0	0	0	0	0	0	110	0	0	77	0	0	0	0	70	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	74	0	0	0	0	0	14	0	0	0	99	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	16
OTU_2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_703	0	0	0	18	0	57	117	3	0	0	0	0	9	3	48	4	129	22	0	28	0	0	0	0	0	21	0	0	0	0	0	0	0	0	17	17	0	74	0	0	0	158	0	20	0	32	0	0	203	0	0	0	0	0	0	35	0	0	126	0	0	0	13	0	0	0	26	5	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	27	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	22
OTU_2798	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
OTU_4031	38	0	3	0	0	0	9	0	0	0	0	0	0	0	0	12	0	15	0	0	0	0	74	0	0	0	0	6	15	0	0	0	0	65	0	12	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	0	80	0	0	113	0	0	0	0	126	0	42	0	0	0	0	0	0	0	0	0	0	0	62	0	41	11	0	79	100	107	50	12	25	35	0	114	0	85	32	0	0	57	98	110	0	38	37	0	0	0	48	0	0	0	0	0	0	0	77	0	6	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	54	0	88	0	15	4	0	0
OTU_3204	19	48	0	0	0	3	0	0	0	0	0	88	9	0	0	0	0	0	7	6	3	0	95	23	0	0	0	0	18	3	0	0	0	40	0	0	0	4	0	5	4	15	0	0	0	0	0	12	0	0	0	0	4	43	3	0	122	0	25	0	5	40	0	22	4	0	5	0	5	0	0	0	14	21	0	24	0	42	74	13	94	22	67	67	10	17	47	16	0	10	50	70	0	0	57	0	24	0	23	8	0	0	0	54	0	6	0	38	0	0	0	79	0	29	21	0	0	75	0	12	4	12	30	0	11	47	11	0	4	24	10	16	0	17	0	19	12	0	0	0	0
OTU_4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	141	0	119	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	26	0	190	0	0	0	0	0	107	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	3	0
OTU_2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1325	4	10	12	0	0	0	4	0	0	0	0	4	0	0	3	5	0	0	15	0	8	0	0	0	0	19	0	0	0	0	0	8	0	0	0	3	0	4	0	18	0	0	0	5	0	0	8	0	0	0	0	0	13	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	90	0	0	0	5	45	0	0	0	0	4	10	25	0	0	0	1424	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	31	0	29	38	0	0	0	0	0	0	7	0	28	0	0	0	0	15	0	0	0	94	39	0	386	152	0	0	0	25	0	0	0	3	0	0
OTU_1688	10	14	0	0	0	0	0	0	0	0	0	56	3	0	7	0	3	13	0	3	0	0	70	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	6	26	0	3	0	0	0	3	9	4	0	0	0	0	55	0	4	27	0	7	0	0	39	0	0	0	0	8	0	0	0	0	0	0	11	40	15	0	39	19	0	21	0	114	34	0	196	40	0	0	15	20	64	0	0	60	21	0	12	13	253	8	15	0	87	0	14	0	15	0	0	0	53	0	19	8	0	0	22	0	9	0	95	4	8	0	44	18	18	0	67	4	0	0	0	0	0	0	0	0	0	0
OTU_1844	0	0	3	0	0	11	58	5	0	0	0	0	199	0	175	0	0	221	0	11	0	0	0	4	22	10	0	0	0	0	0	0	0	0	4	49	0	13	0	0	0	119	6	8	0	0	0	0	33	0	0	0	0	0	0	42	0	0	19	0	0	0	5	19	0	0	76	10	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	8	0	0	57	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	13	0	4
OTU_3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862
OTU_2770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1487	0	0	0	0	0	0	25	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	122	28	0	0	0	50	0	24	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	209	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	51	0	0	0	0	0	0	0	9	0	0
OTU_3270	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	0	0	0	670	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0
OTU_4094	0	0	106	0	0	0	0	0	0	0	12	0	0	10	0	11	7	0	7	15	27	13	0	14	0	3	13	16	0	0	0	43	86	0	10	0	5	0	144	0	0	3	0	39	0	16	11	0	8	0	0	468	0	0	0	0	0	9	13	22	15	0	0	0	6	59	0	0	0	20	9	16	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	3	4	219	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0
OTU_1347	9	0	3	0	0	0	22	0	0	0	0	0	0	0	68	0	255	0	0	0	0	4	0	0	0	0	124	0	0	0	30	0	0	0	0	6	15	3	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	0	81	0	0	0	3	0	0	0	42	0	0	0	0	0	24	0	0	0	0	0	164	11	0	131	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	53	30	0	0	0	73	31	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	41	0	22	0	51	0	0	4	0	0
OTU_3655	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	73	13	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	45	0	0	0	0	19	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	1186	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_714	0	0	8	0	0	0	211	4	0	0	0	0	231	0	42	4	0	89	0	27	0	0	7	86	0	6	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	106	0	61	0	0	0	0	81	0	0	0	0	6	0	0	0	0	0	0	0	0	0	22	0	0	57	3	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	35	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	39	0	0
OTU_4360	5	16	0	0	0	0	4	0	0	13	0	28	5	0	7	0	0	8	0	4	0	0	82	0	0	3	0	0	10	0	0	0	0	8	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	0	0	0	0	47	0	0	30	0	8	0	0	41	0	5	0	0	5	0	9	0	0	0	6	9	18	17	0	30	14	0	20	0	105	26	3	145	36	0	0	16	22	47	0	0	58	21	0	7	15	218	16	0	0	93	0	10	0	23	0	0	0	59	5	29	6	0	3	16	0	9	0	92	4	0	0	49	23	0	6	56	0	7	0	0	4	0	0	9	0	0	0
OTU_4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0
OTU_2606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3575	0	0	7	42	5	0	34	0	61	0	0	0	180	0	79	0	55	61	0	7	0	0	0	0	26	24	0	7	0	5	0	0	3	0	0	5	0	23	0	0	0	49	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	75	0	0	0	0	51	0	0	19	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	5	0	0	0	107	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	90	0	0
